"Title","Year","Source title","DOI","Link","Abstract","Author Keywords"
"Early Outcomes of Bivalirudin Therapy for Thrombotic Thrombocytopenia and Cerebral Venous Sinus Thrombosis After Ad26.COV2.S Vaccination","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.04.035","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107981089&doi=10.1016%2Fj.annemergmed.2021.04.035&partnerID=40&md5=11abddf67ad4c50bcffc01985cf6c905","Vaccine-induced thrombotic thrombocytopenia is a newly described disease process in the setting of expanding access to COVID-19 vaccination. The United States Centers for Disease Control and Prevention recommends treatment with an alternative to heparin in patients suspected of having vaccine-induced thrombotic thrombocytopenia. At this time there have been no reported outcomes from the treatment of vaccine-induced thrombotic thrombocytopenia with bivalirudin as a heparin alternative. We describe the early outcomes from the treatment of vaccine-induced thrombotic thrombocytopenia with bivalirudin as a heparin alternative. A 40-year-old Caucasian woman was found to have thrombocytopenia, cerebral venous sinus thrombosis, and pulmonary embolism following vaccination for COVID-19 with Ad26.COV2.S. She exhibited a steady rise in platelet count: 20×109/L at hospital day 0, 115×109/L at discharge on hospital day 6, and 182×109/L on outpatient follow-up on day 9. While the patient exhibited a transient drop in hemoglobin, there was no clinical evidence of bleeding. This patient did not demonstrate any clinical sequelae of thrombosis, and she reported resolution of her headache. Vaccination with Ad26.COV2.S appears to be associated with a small but significant risk for thrombotic thrombocytopenia within 13 days of receipt. The Centers for Disease Control and Prevention guidance to consider an alternative to heparin was not accompanied by specifically recommended alternatives. A single patient treated with bivalirudin for suspected vaccine-induced thrombotic thrombocytopenia subsequently experienced symptom improvement and a rise in platelet count and did not demonstrate any immediate negative outcomes. A provider may consider bivalirudin as an alternative to heparin in patients with suspected vaccine-induced thrombotic thrombocytopenia following Ad26.COV2.S vaccination, pending more definitive research. © 2021 Elsevier B.V., All rights reserved.","Aminotransferase; Bivalirudin; Clavulanic Acid; Hemoglobin; Immunoglobulin; Methylprednisolone; Prednisone; Ad26.cov2.s Vaccine; Bivalirudin; Covid-19 Vaccines; Fibrinolytic Agents; Hirudins; Peptide Fragments; Recombinant Proteins; Ad26.cov2.s Vaccine; Aminotransferase; Bivalirudin; Clavulanic Acid; D Dimer; Hemoglobin; Heparin Platelet Factor 4 Antibody; Immunoglobulin; Methylprednisolone; Prednisone; Fibrinolytic Agent; Hirudin Derivative; Peptide Fragment; Recombinant Protein; Activated Partial Thromboplastin Time; Adult; Aminotransferase Blood Level; Antibody Detection; Anticoagulant Therapy; Article; Brain Radiography; Case Report; Cerebral Sinus Thrombosis; Clinical Article; Computer Assisted Tomography; Coronavirus Disease 2019; Covid-19 Vaccine-induced Immune Thrombotic Thrombocytopenia; Disease Exacerbation; Disease Severity; Dizziness; Drug Dose Reduction; Drug Dose Titration; Enzyme Linked Immunosorbent Assay; Exudate; Face Disorder; Female; Follow Up; Headache; Hemoglobin Blood Level; Hospital Discharge; Human; Human Cell; Hypertransaminasemia; Lung Embolism; Myalgia; Outpatient Care; Petechia; Photophobia; Physical Examination; Platelet Count; Protein Blood Level; Remission; Sinus Congestion; Sore Throat; Thorax Disease; Tonsillitis; Vaccination; Adverse Event; Blood Analysis; Functions Of The Hemic, Lymphatic And Reticuloendothelial Systems; Prevention And Control; Thrombocytopenia; Adult; Blood Chemical Analysis; Blood Physiological Phenomena; Covid-19; Covid-19 Vaccines; Female; Fibrinolytic Agents; Hirudins; Humans; Peptide Fragments; Pulmonary Embolism; Recombinant Proteins; Sinus Thrombosis, Intracranial; Thrombocytopenia"
"The Central Importance of Emergency Department Admission Rate Variation in Value-Based Care","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.04.034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107945851&doi=10.1016%2Fj.annemergmed.2021.04.034&partnerID=40&md5=0721af652cb392f5abf9e9a1494a0479","[No abstract available]","Abdominal Pain; Acute Heart Infarction; Chronic Obstructive Lung Disease; Congestive Heart Failure; Decision Making; Editorial; Emergency Care; Emergency Medicine; Emergency Physician; Emergency Ward; Health Care; Health Care Quality; Hospital; Hospital Admission; Hospitalization Cost; Human; Infection; Medicare; Physician; Private Health Insurance; Skin Infection; Soft Tissue Infection; Standardization; Thorax Pain; United States; Upper Respiratory Tract Infection; Hospital Emergency Service; Hospitalization; Emergency Service, Hospital; Hospitalization; Humans; Patient Admission"
"Variation in Rates of Hospital Admission from the Emergency Department Among Medicare Patients at the Regional, Hospital, and Physician Levels","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.03.020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107943677&doi=10.1016%2Fj.annemergmed.2021.03.020&partnerID=40&md5=d01e4a748c805a8051937d9d4d427310","Study objective: Rates of admission from the emergency department (ED) vary widely across regions of the country, hospitals within regions, and physicians within hospitals. Our objective was to determine the extent to which variation in admission decisions was described by differences in admission rates at these 3 levels. This understanding will serve to better target interventions to modify rates of admission where appropriate. Methods: In this cross-sectional observational cohort study, we analyzed Medicare fee-for-service claims for ED visits from 2012 to 2015 in a 20% random sample of beneficiaries. We first estimated the total regional-, hospital-, and physician-level variations in rates of admission and their proportions of the total variation after adjusting for patient and each level's covariates. We then estimated the extent to which each level's characteristics accounted for variation at that respective level. Results: Our study sample included 5,778,218 visits with 45,491 physicians at 3,480 EDs across 306 hospital referral regions. The mean rate of admission was 38.9% and ranged from 21.4% to 53.0% for physicians at the 10th and 90th percentile of the distribution, respectively. The residual (unexplained) variations at the regional, hospital, and physician levels were 13.3% (95% confidence interval [CI], 11.2 to 15.5%), 60.1% (57.1 to 62.9%), and 26.7% (26.4 to 26.9%), respectively. Regional, hospital, and physician characteristics accounted for 9.1% (95% CI, -5.6 to 23.8%), 51.1% (48.8 to 53.5%), and 2.7% (1.3 to 4.1%), respectively, of the explained variation at their respective levels. Conclusion: Within-area variation, both across hospitals within a region and across physicians within a hospital, is a more substantial component of observed variation in admission rates from the ED than regional level variation. These findings suggest that variation in admission rates is at least in part related to institutional norms and cultures as well as heterogeneity of physician decisionmaking within hospitals, both of which could be targets of interventions to modify rates of admission. © 2021 Elsevier B.V., All rights reserved.","Adult; Article; Cohort Analysis; Decision Making; Emergency Ward; Female; Hospital Admission; Human; Male; Medicare; Patient Referral; Physician; Random Sample; Clinical Practice; Cross-sectional Study; Hospital Emergency Service; Hospitalization; Medical Fee; United States; Cohort Studies; Cross-sectional Studies; Emergency Service, Hospital; Fee-for-service Plans; Hospitalization; Humans; Medicare; Patient Admission; Practice Patterns, Physicians'"
"Risk Factors for Delirium in Older Adults in the Emergency Department: A Systematic Review and Meta-Analysis","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.03.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107853315&doi=10.1016%2Fj.annemergmed.2021.03.005&partnerID=40&md5=013ffa4eaf82e1b31b83691b7f572da7","We conducted a systematic review and meta-analysis to identify risk factors for delirium in geriatric patients in the emergency department and to identify emergency department (ED)-based modifiable risk factors for developing delirium during hospitalization. We searched evidence based medicine reviews, EMBASE, MEDLINE, Scopus, and Web of Science for observational studies from the time of their inception to July 2020. We included studies that evaluated potential risk factors for either prevalent or incident delirium among older adults (age ≥ 60 years) presenting to the ED. When appropriate, we meta-analyzed estimates for risk factors using a random-effects model. The certainty of evidence was evaluated using the grading of recommendations assessment, development and evaluation approach. The study's protocol was registered in PROSPERO (CDR42020175261). A total of 4,513 citations were reviewed, and 34 studies met the criteria for inclusion: 27 evaluating risk factors for ED delirium (13,412 patients) and 7 evaluating ED-based risk factors for developing delirium during hospitalization (2,238 patients). The prevalence of ED delirium ranged from 7% to 35%. Four factors had strong associations with ED delirium and were graded as high-certainty evidence, including nursing home residence (4 studies; odds ratio [OR], 3.45; 95% confidence interval [CI], 2.17 to 5.48), cognitive impairment (7 studies; OR, 4.46; 95% CI, 3.38 to 5.89), hearing impairment (3 studies, OR, 2.57; 95% CI, 1.03 to 6.41), and a history of stroke (3 studies; OR, 3.20; 95% CI, 1.17 to 8.75). The rate of developing delirium during hospitalization ranged from 11% to 27%. A length of stay of more than 10 hours in ED was associated with a higher risk of delirium (1 study; OR, 2.23; 95% CI, 1.13 to 4.41). One study reported that severe pain, rather than the use of opioids, was associated with the development of delirium. These findings can be used to prioritize delirium screening in the ED and develop novel ED delirium risk scores or prevention interventions. © 2021 Elsevier B.V., All rights reserved.","Antidepressant Agent; Antiemetic Agent; Antihistaminic Agent; Antihypertensive Agent; Benzodiazepine Derivative; Cholinergic Receptor Blocking Agent; Narcotic Analgesic Agent; Neuroleptic Agent; Proton Pump Inhibitor; Psychostimulant Agent; Abdominal Pain; Adult; Aged; Anamnesis; Anxiety Disorder; Article; Breathing Rate; Cerebrovascular Accident; Chronic Obstructive Lung Disease; Cognitive Defect; Constipation; Coronary Artery Disease; Delirium; Depression; Diabetes Mellitus; Dyslipidemia; Dyspnea; Emergency Ward; Faintness; Female; Geriatric Patient; Hearing Impairment; Heart Arrhythmia; Heart Failure; Hospitalization; Human; Hypertension; Kidney Disease; Length Of Stay; Male; Malnutrition; Meta Analysis; Nausea; Nursing Home Patient; Oxygen Saturation; Pain; Parkinson Disease; Polypharmacy; Risk Factor; Seizure; Systematic Review; Systolic Blood Pressure; Thorax Pain; Visual Impairment; Vomiting; Weakness; Geriatric Assessment; Hospital Emergency Service; Procedures; Risk Assessment; Very Elderly; Aged; Aged, 80 And Over; Delirium; Emergency Service, Hospital; Geriatric Assessment; Humans; Risk Assessment; Risk Factors"
"The Effect of the COVID-19 Pandemic on the Economics of United States Emergency Care","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.04.026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107783612&doi=10.1016%2Fj.annemergmed.2021.04.026&partnerID=40&md5=a5ec07e7789a0fb9c94c37d69a324de6","Study objective: We describe how the coronavirus disease 2019 (COVID-19) pandemic affected the economics of emergency department care (ED). Methods: We conducted an observational study of 136 EDs from January 2019 to September 2020, using 2020-to-2019 3-week moving ratios for ED visits, complexity, revenue, and staffing expenses. We tabulated 2020-to-2019 staffing ratios and calculated hour and full-time-equivalent changes. Results: Following the COVID-19 pandemic's onset, geriatric (age ≥65), adult (age 18 to 64), and pediatric (age <18) ED visits declined by 43%, 40%, and 73%, respectively, compared to 2019 visits and rose thereafter but remained below 2019 levels through September. Relative value units per visit rose by 8%, 9%, and 18%, respectively, compared to 2019, while ED admission rates rose by 32%. Both fell subsequently but remained above 2019 levels through September. Revenues dropped sharply early in the pandemic and rose gradually but remained below 2019 levels. In medium and large EDs, staffing and expenses were lowered with a lag, largely compensating for lower revenue at these sites, and barely at freestanding EDs. Staffing and expense reductions could not match revenue losses in smaller EDs. During the pandemic, emergency physician and advanced practice provider clinical hours and compensation fell 15% and 27%, respectively, corresponding to 174 lost physician and 193 lost advanced practice provider full-time-equivalent positions. Conclusion: The COVID-19 pandemic adversely impacted the economics of ED care, with large drops in overall and, in particular, low-acuity ED visits, necessitating reductions in clinical hours. Staffing cutbacks could not match reduced revenue at small EDs with minimum emergency physician coverage requirements. © 2021 Elsevier B.V., All rights reserved.","Adult; Advanced Practice Provider; Aged; Article; Coronavirus Disease 2019; Economics; Emergency Care; Emergency Physician; Emergency Ward; Hospital Admission; Human; Major Clinical Study; Medicaid; Medicare; Observational Study; Pandemic; United States; Adolescent; Child; Hospital Emergency Service; Hospital Personnel; Middle Aged; Adolescent; Adult; Aged; Child; Covid-19; Emergency Service, Hospital; Health Workforce; Humans; Middle Aged; Personnel, Hospital"
"Electrocardiographic Diagnosis of Acute Coronary Occlusion Myocardial Infarction in Ventricular Paced Rhythm Using the Modified Sgarbossa Criteria","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.03.036","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107114790&doi=10.1016%2Fj.annemergmed.2021.03.036&partnerID=40&md5=24743b7c8ddb2ae9f3420b82f4da50b9","Study objective: Ventricular paced rhythm is thought to obscure the electrocardiographic diagnosis of acute coronary occlusion myocardial infarction. Our primary aim was to compare the sensitivity of the modified Sgarbossa criteria (MSC) to that of the original Sgarbossa criteria for the diagnosis of occlusion myocardial infarction in patients with ventricular paced rhythm. Methods: In this retrospective case-control investigation, we studied adult patients with ventricular paced rhythm and symptoms of acute coronary syndrome who presented in an emergency manner to 16 international cardiac referral centers between January 2008 and January 2018. The occlusion myocardial infarction group was defined angiographically as thrombolysis in myocardial infarction grade 0 to 1 flow or angiographic evidence of coronary thrombosis and peak cardiac troponin I ≥10.0 ng/mL or troponin T ≥1.0 ng/mL. There were 2 control groups: the “non-occlusion myocardial infarction-angio” group consisted of patients who underwent coronary angiography for presumed type I myocardial infarction but did not meet the definition of occlusion myocardial infarction; the “no occlusion myocardial infarction” control group consisted of randomly selected emergency department patients without occlusion myocardial infarction. Results: There were 59 occlusion myocardial infarction, 90 non-occlusion myocardial infarction-angio, and 102 no occlusion myocardial infarction subjects (mean age, 72.0 years; 168 [66.9%] men). For the diagnosis of occlusion myocardial infarction, the MSC were more sensitive than the original Sgarbossa criteria (sensitivity 81% [95% confidence interval [CI] 69 to 90] versus 56% [95% CI 42 to 69]). Adding concordant ST-depression in V4 to V6 to the MSC yielded 86% (95% CI 75 to 94) sensitivity. For the no occlusion myocardial infarction control group of ED patients, additional test characteristics of MSC and original Sgarbossa criteria, respectively, were as follows: specificity 96% (95% CI 90 to 99) versus 97% (95% CI 92 to 99); negative likelihood ratio (LR) 0.19 (95% CI 0.11 to 0.33) versus 0.45 (95% CI 0.34 to 0.65); and positive LR 21 (95% CI 7.9 to 55) versus 19 (95% CI 6.1 to 59). For the non-occlusion myocardial infarction-angio control group, additional test characteristics of MSC and original Sgarbossa criteria, respectively, were as follows: specificity 84% (95% CI 76 to 91) versus 90% (95% CI 82 to 95); negative LR 0.22 (95% CI 0.13 to 0.38) versus 0.49 (95% CI 0.35 to 0.66); and positive LR 5.2 (95% CI 3.2 to 8.6) versus 5.6 (95% CI 2.9 to 11). Conclusion: For the diagnosis of occlusion myocardial infarction in the presence of ventricular paced rhythm, the MSC were more sensitive than the original Sgarbossa criteria; specificity was high for both rules. The MSC may contribute to clinical decisionmaking for patients with ventricular paced rhythm. © 2021 Elsevier B.V., All rights reserved.","Troponin I; Troponin I; Acute Coronary Syndrome; Adult; Aged; Angiography; Article; Blood Clot Lysis; Cardiac Resynchronization Therapy; Cardiovascular Disease Assessment; Case Control Study; Controlled Study; Coronary Angiography; Coronary Artery Occlusion; Coronary Artery Thrombosis; Electrocardiography; Emergency Care; Emergency Ward; False Positive Result; Female; Heart Conduction; Heart Infarction; Heart Left Bundle Branch Block; Heart Ventricle Arrhythmia; Human; Left Anterior Descending Coronary Artery; Major Clinical Study; Male; Non St Segment Elevation Myocardial Infarction; Pathophysiology; Patient Referral; Percutaneous Coronary Intervention; Qrs Complex; Qrs Interval; Retrospective Study; Right Coronary Artery; Sensitivity And Specificity; Sgarbossa Criteria; St Segment Depression; St Segment Elevation; St Segment Elevation Myocardial Infarction; Thorax Pain; Ventricular Paced Rhythm; Clinical Decision Making; Clinical Trial; Comparative Study; Decision Support System; Diagnostic Imaging; Multicenter Study; Very Elderly; Acute Coronary Syndrome; Aged; Aged, 80 And Over; Case-control Studies; Clinical Decision-making; Coronary Angiography; Coronary Occlusion; Decision Support Techniques; Electrocardiography; Female; Humans; Male; Myocardial Infarction; Retrospective Studies"
"Journal Performance Report","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.07.126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114114923&doi=10.1016%2Fj.annemergmed.2021.07.126&partnerID=40&md5=621718c7ddbf4e9112757b7b86718494","[No abstract available]","Editorial; Emergency Medicine; Medical Literature"
"Man With Palpitations and Syncope","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.03.029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113814521&doi=10.1016%2Fj.annemergmed.2021.03.029&partnerID=40&md5=441d2ef9a1c083ead43658b95b23ba97","[No abstract available]","Aged; Atrial Fibrillation; Cancer Palliative Therapy; Case Report; Clinical Article; Computer Assisted Tomography; Descending Aorta; Echocardiography; Electrocardiogram; Emergency Ward; Enteric Feeding; Esophagogastroduodenoscopy; Esophagus Cancer; Faintness; Heart Injury; Heart Left Atrium; Heart Left Ventricle; Heart Palpitation; Hiatus Hernia; Human; Male; Point Of Care Ultrasound; Short Survey; Stomach Intubation; Very Elderly; Complication; Diagnostic Imaging; Echography; Electrocardiography; Esophagus Tumor; Aged, 80 And Over; Atrial Fibrillation; Electrocardiography; Esophageal Neoplasms; Humans; Male; Syncope; Ultrasonography"
"Intravenous Push Antibiotics Should be Administered in the Emergency Department","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.03.021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113798748&doi=10.1016%2Fj.annemergmed.2021.03.021&partnerID=40&md5=00aa7fb1bcd91d32f4cc140b939c604b","[No abstract available]","Aztreonam; Cefepime; Ceftriaxone; Glucose; Meropenem; Sodium Chloride; Vancomycin; Anti-bacterial Agents; Antibiotic Agent; Aztreonam; Beta Lactam Antibiotic; Cefepime; Ceftriaxone; Glucose; Meropenem; Piperacillin Plus Tazobactam; Sodium Chloride; Sterile Water; Vancomycin; Antiinfective Agent; Allergic Reaction; Cost Control; Drug Infusion; Emergency Ward; Health Care Cost; Human; Minimum Inhibitory Concentration; Phlebitis; Sepsis; Septic Shock; Short Survey; Economics; Hospital Emergency Service; Intravenous Drug Administration; Procedures; Anti-bacterial Agents; Emergency Service, Hospital; Humans; Infusions, Intravenous; Sepsis"
"Young Woman with Periumbilical Abdominal Pain","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.03.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113781629&doi=10.1016%2Fj.annemergmed.2021.03.008&partnerID=40&md5=afa36d30244195f08aa789f56501086e","[No abstract available]","Abdominal Pain; Abdominal Surgery; Adult; Cancer Diagnosis; Cancer Surgery; Case Report; Clinical Article; Conservative Treatment; Cystadenoma; Echography; Female; Human; Pancreas Adenoma; Pancreatectomy; Short Survey; Surgical Ward; Diagnostic Imaging; Pancreas Tumor; Pathology; Abdominal Pain; Adult; Cystadenoma, Serous; Female; Humans; Pancreatectomy; Pancreatic Neoplasms; Ultrasonography"
"Push Dose Intravenous Administration of Antibiotics Should Not Be Routine in the Emergency Department","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.03.037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113729379&doi=10.1016%2Fj.annemergmed.2021.03.037&partnerID=40&md5=22a8cdb60b6f772e7b357a7edbebdf20","[No abstract available]","Cefepime; Meropenem; Anti-bacterial Agents; Aminoglycoside Antibiotic Agent; Antibiotic Agent; Beta Lactam Antibiotic; Cefepime; Meropenem; Antiinfective Agent; Antibiotic Therapy; Clinical Outcome; Emergency Care; Emergency Medicine; Emergency Ward; Gram Negative Sepsis; Health Care; Hospital Mortality; Human; Minimum Inhibitory Concentration; Morbidity; Mortality Rate; Note; Phlebitis; Survival; Hospital Emergency Service; Intravenous Drug Administration; Procedures; Anti-bacterial Agents; Emergency Service, Hospital; Humans; Infusions, Intravenous; Injections, Intravenous"
"Epistaxis, TX-Yah or TX-Nah?","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.07.125","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113721990&doi=10.1016%2Fj.annemergmed.2021.07.125&partnerID=40&md5=037ea6487386a7150cfb0af53cace59f","[No abstract available]","Article; Clinical Practice; Clinician; Emergency Ward; Epistaxis; Human; Medical Student; Resident; Study Design"
"Woman With Abdominal Pain","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.03.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113267434&doi=10.1016%2Fj.annemergmed.2021.03.016&partnerID=40&md5=23a9e47155fd475c091d71a55967aedb","[No abstract available]","Abdominal Tenderness; Adult; Biliary Sludge; Case Report; Clinical Article; Disease Duration; Emergency Ward; Epigastric Pain; Female; Human; Palpation; Point Of Care Ultrasound; Short Survey; Tumefactive Sludge; Vomiting; Abdominal Pain; Cholestasis; Color Doppler Echocardiography; Diagnostic Imaging; Differential Diagnosis; Gallbladder Disease; Pathology; Point Of Care Testing; Procedures; Abdominal Pain; Adult; Cholestasis; Diagnosis, Differential; Echocardiography, Doppler, Color; Female; Gallbladder Diseases; Humans; Point-of-care Testing"
"Corrigendum (Annals of Emergency Medicine (2021) 78(1) (1–19), (S0196064421001177), (10.1016/j.annemergmed.2021.02.006))","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.07.117","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113245899&doi=10.1016%2Fj.annemergmed.2021.07.117&partnerID=40&md5=a343fc43056d86613e47cf454323cca8","Correction to “Early Care of Adults With Suspected Sepsis in the Emergency Department and Out-of-Hospital Environment: A Consensus-Based Task Force Report” [Annals of Emergency Medicine 78 (2021) 1–19/8962] Donald M. Yealy, MD; Nicholas M. Mohr, MD, MS; Nathan I. Shapiro, MD; Arjun Venkatesh, MD, MBA; Alan E. Jones, MD; Wesley H. Self, MD, MPH The authors regret that an error was published in Table 3. For row labeled “Serum creatinine (mg/dL)” and column labeled “2,” the range should be “2.0-3.4.” The authors would like to apologize for any inconvenience caused. DOI of original article: https://doi.org/10.1016/j.annemergmed.2021.02.006 Donald M. Yealy, MD yealydm@upmc.edu © 2021 Elsevier B.V., All rights reserved.","Erratum"
"Response to Letter to the Editor from Fu-Shan Xue et al Concerning “Routine Use of a Bougie Improves First-Attempt Intubation Success in the Out-of-Hospital Setting”","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.04.029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113242465&doi=10.1016%2Fj.annemergmed.2021.04.029&partnerID=40&md5=be27c92081a3d8322522ba26449cb5d5","[No abstract available]","Emergency Health Service; Emergency Medicine; Endotracheal Intubation; Head Position; Human; Laryngoscopy; Letter; Respiration Control; Resuscitation; Hospital; Hospital Emergency Service; Emergency Service, Hospital; Hospitals; Humans; Intubation, Intratracheal"
"Cardiac Auscultation of Intracardiac Air","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.05.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113235145&doi=10.1016%2Fj.annemergmed.2021.05.007&partnerID=40&md5=c7e87491835ed490261d449833919f87","[No abstract available]","Air Embolism; Gunshot Injury; Heart Auscultation; Human; Intracardiac Thrombosis; Letter; Mediastinum; Pericardium; Physical Examination; Stab Wound; Thrombosis; Auscultation; Heart; Auscultation; Heart; Heart Auscultation; Humans"
"Task Switching, Multitasking, and Errors: A Psychologic Perspective on the Impact of Interruptions","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.07.120","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113204544&doi=10.1016%2Fj.annemergmed.2021.07.120&partnerID=40&md5=b9b1ce0e63b7f09861b0417f5e9b71d5","[No abstract available]","Associative Memory; Behavior; Clinical Decision Making; Clinical Practice; Dual Processing Theory; Editorial; Emergency Medicine; Emergency Physician; Human; Long Term Memory; Medical Education; Medical Error; Psychology; Reasoning; Short Term Memory; Task Performance; Theoretical Model; Working Memory; Workload; Humans; Task Performance And Analysis; Workload"
"Guiding Hemorrhagic Resuscitation With Viscoelastic Tests in the Emergency Department: A Call to Action in Emergency Medicine Education","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.05.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113201571&doi=10.1016%2Fj.annemergmed.2021.05.012&partnerID=40&md5=2cbd31936edc792bcdee726f5998e40c","[No abstract available]","Bleeding; Blood Component Therapy; Emergency Medicine; Human; Intensive Care; Letter; Medical Education; Personalized Medicine; Resuscitation; Total Quality Management; Viscoelasticity; Hospital Emergency Service; Emergency Medicine; Emergency Service, Hospital; Humans; Resuscitation"
"The Deepest Cuts","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.03.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113198652&doi=10.1016%2Fj.annemergmed.2021.03.011&partnerID=40&md5=2a5be2271f6a902cf9428ddfbc819e39","[No abstract available]","Editorial; Emergency Physician; Hostility; Human; Patient Care; Physician Attitude; Professionalism; Racism; Stereotypy; Doctor Patient Relationship; Physician; Psychology; Humans; Physician-patient Relations; Physicians; Racism"
"In reply:","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.05.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113192384&doi=10.1016%2Fj.annemergmed.2021.05.008&partnerID=40&md5=e365baee82948ec6c28412741f4e1a3b","[No abstract available]","Air Embolism; Bruit De Moulin; Cardiovascular Disease; Heart Auscultation; Human; Intracardiac Thrombosis; Letter; Pneumopericardium"
"Anchoring Vignettes as a Method to Address Implicit Gender Bias in Patient Experience Scores","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.04.017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111016843&doi=10.1016%2Fj.annemergmed.2021.04.017&partnerID=40&md5=0eae8bbc088b4670db521909981a12e8","Study objective: Patient experience metrics have become increasingly important in evaluations of health care organizations and physician performance. Although such measures have been touted as a way to make objective comparisons of performance, they are subject to many of the same biases as other survey instruments, including gender bias. Methods: A total of 320 surveys were conducted between February and October 2020. Surveys included vignettes describing different scenarios, and respondents were asked to rate the vignette physician in each scenario on 1 of 3 themes: listening, time, or courtesy. Three vignettes per theme were used. Half of the surveys used a male physician and half used a female physician. Using tests of difference, we compared the ratings of male and female vignette physicians. We also used a statistical technique known as anchoring vignettes to show how respondents’ ratings of vignette physicians related to their ratings of their own physicians. Results: In all 9 vignette scenarios, the male vignette physician was rated more highly than the female vignette physician. These differences were statistically significant in 2 of 9 scenarios. Male vignette physicians were given more top-box ratings than female vignette physicians. Anchoring vignettes showed a statistically nonsignificant association between vignette ratings and ratings of respondents’ own physicians. Conclusion: Our findings revealed a pattern of higher ratings of male vignette physicians when compared to female vignette physicians, which may translate to ratings of patients’ own physicians. These findings suggest that current methods to evaluate patients’ experiences with their own physicians may disadvantage female physicians. © 2021 Elsevier B.V., All rights reserved.","Adult; Article; Clinical Evaluation; Controlled Study; Female; Female Physician; Gender Bias; Human; Major Clinical Study; Male; Vignette; Aged; Doctor Patient Relationship; Middle Aged; Patient-reported Outcome; Psychology; Sexism; Adult; Aged; Female; Humans; Male; Middle Aged; Patient Reported Outcome Measures; Physician-patient Relations; Physicians, Women; Sexism"
"Effect of Ultrashort-Acting Beta Blocker Administration on Mortality for Patients With Sepsis and Persistent Tachycardia Despite Initial Resuscitation","2021","Annals of Emergency Medicine","10.1016/j.annemergmed.2021.04.022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109399829&doi=10.1016%2Fj.annemergmed.2021.04.022&partnerID=40&md5=01a070b69739dfd2bbe8ba1eac2e98eb","[No abstract available]","Esmolol; Landiolol; Esmolol; Landiolol; Short Acting Drug; Adult; Drug Effect; Editorial; Emergency Ward; Heart Output; Human; Intensive Care; Middle Aged; Mortality; Randomized Controlled Trial (topic); Resuscitation; Risk Reduction; Sepsis; Septic Shock; Systematic Review; Tachycardia; Treatment Outcome"
