"Title","Year","Source title","Cited by","DOI","Link","Abstract","Author Keywords","PubMed ID"
"Examining China's technology policies for wireless broadband infrastructure","2012","Telecommunications Policy","18","10.1016/j.telpol.2012.08.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873413664&doi=10.1016%2fj.telpol.2012.08.009&partnerID=40&md5=76ef701df330e382dd9aff8aef3a9e96","This paper aims to identify key policy paradigms and strategic dynamics driving wireless broadband infrastructure (WBI) development in China. It is argued that large emerging countries like China can design their own policy agenda to deal with the diverse interests of different political institutions and business companies under the globalization. It has been found that, facing high uncertainties in future technology trajectories, these countries may follow both mission-orientation and diffusion-orientation paradigms in technology development. Such a policy mechanism can help the government efficiently foster technology leadership and build up service capabilities of domestic industries for future WBI. © 2012 Published by Elsevier Ltd.","China; Diffusion-orientation policy; Mission-orientation policy; Policy paradigms; Strategic dynamics; Wireless broadband infrastructure (WBI)",""
"The diffusion of mobile data services and applications: Exploring the role of habit and its antecedents","2012","Telecommunications Policy","102","10.1016/j.telpol.2011.11.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84555191170&doi=10.1016%2fj.telpol.2011.11.011&partnerID=40&md5=4a56600f83f48c607bdf9507d9d18449","Given the prevalence of mobile data services and applications (MDSA) such as App Store, it is important to diffuse MDSA and understand user behavior toward it. Recent research on marketing and information systems (IS) has shed light on the habitual use of frequently used IS. This study attempts to develop a research model that clarifies the role of habit in the actual use of MDSA. Considering the unique and specific characteristics of MDSA, this study examines the antecedents of MDSA habit in an effort to elucidate key factors accelerating the development of MDSA habitual use. Data collected from 317 users who had prior experiences with MDSA were empirically tested against the research model using partial least squares (PLS). The analysis results indicate that both continuance intention and habit play an important role in the actual use of MDSA. Moreover, the findings reveal that habit is a more prevalent predictor of actual use compared to conscious intention. It was found that user satisfaction, perceived monetary value, and variety of use serve as the antecedents of MDSA habit. The theoretical and policy implications of the findings are described. © 2011 Elsevier Ltd All rights reserved.","App store; Habit; Mobile applications; Mobile data services; Perceived monetary value",""
"What makes consumers use VoIP over mobile phones? Free riding or consumerization of new service","2012","Telecommunications Policy","39","10.1016/j.telpol.2012.01.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856807255&doi=10.1016%2fj.telpol.2012.01.004&partnerID=40&md5=85b94bc671ee98fe0828718b957505de","Consumer acceptance of technological innovations is crucial to marketing strategy and policy development. This study analyzes consumer behaviors in mobile voice over Internet protocol (mVoIP), focusing on the antecedents of consumers intentions. Using a context-specific extension of the Technology Acceptance Model, mVoIP acceptance was investigated based on the salient belief of perceived usefulness, perceived ease of use, and facilitating factors. The results show that quality factors of mVoIP significantly influence the usefulness and ease of use, which subsequently affect the adoption of the technology. Call and service quality were found to be significant factors, followed by mobility and coverage. The policy and managerial implications of mVoIP are discussed based on the model. In conclusion, this study provides in-depth analysis and heuristic data on the consumer drivers, market dynamics, and policy implication within the mVoIP ecosystem. © 2012 Elsevier Ltd. All rights reserved.","Adoption; Consumer behavior; Convergence services; Mobile VoIP; Policy",""
"Market competitiveness of mobile TV industry in China","2012","Telecommunications Policy","15","10.1016/j.telpol.2012.08.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873409174&doi=10.1016%2fj.telpol.2012.08.004&partnerID=40&md5=401d735c35f58c19e16989509dbe377b","Mobile TV is listed as China's national priority to develop the triple play system. Fast- growing China Mobile Multimedia Broadcasting services (CMMB) leads China's mobile TV industry and forms the largest network globally. As mobile TV regulation and technology became stable after the initial stage, this study focuses on CMMB's competitiveness in market/industry subsystem. Using document analysis and expert interviews, it analyzes CMMB's institution-driven and market-driven forces in the Chinese 3G/4G telecommunication market. The socio-technical framework is incorpo- rated with seven forces model to examine commercialized CMMB and investigates its market and technoculture in Shanghai. Institutionally, CMMB business structure was collapsed into three levels which managed extensive and diverse Chinese markets strategically through a unified platform. After the business model switched to a subscription model, CMMB's rollout slowed down but turned it into a sustainable business. Besides, analysis of market forces shows CMMB's good market competiveness due to strong support from suppliers, complementors, and distribution channels and little threat from rivals, new entrants, and substitutes. CMMB users have increasing switching cost because of improved content/services and devices and no data charge fee. In contrast, CMMB faces stronger threat from competitors and substitutes and less loyal consumers in Shanghai than on a national level. CMMB's rapid developmental path provides meaningful implications for other countries in establishing mobile multimedia networks. This study recommends a pro-innovative and technology-neutral regulatory approach to develop mobile TV. Finally, the socio-technical model is found useful for analyzing technological development at different stages and contexts. © 2012 Elsevier Ltd.All rights reserved.","Culture; Market competitiveness; Mobile TV; Seven forcesmodel; Socio-technical approach; Technoculture",""
"The unfinished history of usage rights for spectrum","2012","Telecommunications Policy","13","10.1016/j.telpol.2011.12.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856807094&doi=10.1016%2fj.telpol.2011.12.013&partnerID=40&md5=4a47eb48360beae3ee7fdade1f352db8","The key task in the next stage of spectrum management is to adapt regulation to the prospect of widespread sharing, on a much more sophisticated basis than sharing is used today. There is a role for the regulator to take steps to expand the area of choice within which public and private sector users can operate. This is best done in general by enhancing the flexibility of usage rights, which itself is best achieved by enhancing the freedom to trade them in the dimensions of time, space, level of interference and priority of access, by subdividing, re-aggregating, etc. However, there are considerable transactions cost impediments to trading where unlicensed users are involved. This creates a role for the regulator pro-actively to investigate different allocations, to make provisions for the most promising to occur and to incorporate both in refarming exercises and in primary assignments based on auctions configurations of usage rights, which might favour promising avenues of shared spectrum use.","Refarming; Spectrum; SURs; Unlicensed; Usage rights",""
"Chinese telecommunications on the threshold of convergence: Contexts, possibilities, and limitations of forging a domestic demand-based growth model","2012","Telecommunications Policy","15","10.1016/j.telpol.2012.07.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873405097&doi=10.1016%2fj.telpol.2012.07.013&partnerID=40&md5=7e958fcf2d8b3eba6aae919087c40630","Offering a historical analysis of the interconnections between China's telecom policies and industrial development over the past three decades, this paper examines what has recently changed since the promulgation of a domestic-based economic growth model. It argues that the ambitious 3G network buildup underpins the state's broader industrial policy to buildChinesecompetenciesintelecommunicationsmanufacturing-through thecreation and leveraging of domestic demand. Some progress has been achieved in expanding market share and in re-organizing the supply chain across the network equipment, handset, and wireless applications markets, but these policies have yet to fully transform China's position in global competition. © 2012 Elsevier Ltd.All rights reserved.","3G; China; Convergence; Economic Development; Industrial Policy; Mobile Internet; Network; Science & TechnologyPolicy; TD-SCDMA; Telecommunications",""
"Regulating prices in two-sided markets: The waterbed experience in mobile telephony","2012","Telecommunications Policy","16","10.1016/j.telpol.2011.12.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861224378&doi=10.1016%2fj.telpol.2011.12.014&partnerID=40&md5=d7d70f8bfa212ec65f4a6718c5b9972d","The distinguishing feature of two-sided markets is that the pricing structure, that is, the relative prices charged to each side, matters. Regulators need to understand and account for the interdependence of prices in both sides. Some interventions that lower the prices on one side can result in higher prices on the other side of such markets. This article reviews the recent literature analyzing this waterbed phenomenon in mobile telephony and draws some more general lessons for policy interventions in two-sided markets. © 2012 Elsevier Ltd. All rights reserved.","Mobile telephony; Termination rates; Two-sided markets; Waterbed effect",""
"The impact of different fibre access network technologies on cost, competition and welfare","2012","Telecommunications Policy","9","10.1016/j.telpol.2011.12.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84455200525&doi=10.1016%2fj.telpol.2011.12.003&partnerID=40&md5=3841cf887b9739e00bec1e122aad32a6","Using a novel approach to the evaluation of new network technologies that combines an engineering cost model with a differentiated multi-player oligopoly model with wholesale access regulation this article evaluates the choice among different Fibre-to-the-Home (FTTH) architectures. The cost modelling relies upon an engineering bottom-up approach that feeds into a competition model. For addressing competition the pyramid model was chosen, which is an extension of the Hotelling model to multiple firms/services. The paper solves for price setting Nash equilibria between an incumbent, wholesale-access-based entrants and cable as an additional fully integrated network competitor. Welfare tradeoffs are highlighted with respect to cost differences and QoS differences between the various FTTH architectures and between the modes of regulation. According to the analysis architectures that can be unbundled (and that allow for greater speeds) outperform, from a social welfare perspective, architectures that (realistically) allow only for bitstream access. © 2011 Elsevier Ltd. All rights reserved.","Bitstream access; Cost modelling; FTTH; NGA; Unbundling; Welfare analysis",""
"Measuring the technology gap of APEC integrated telecommunications Operators","2012","Telecommunications Policy","9","10.1016/j.telpol.2012.05.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873410722&doi=10.1016%2fj.telpol.2012.05.002&partnerID=40&md5=3d6f952eac07f8260f9e9fe4e2f3ade7","This study measures and compares the technology gaps related to the efficiency of Asia- Pacific Economic Cooperation (APEC) integrated telecommunications operators during a time period from 2001 to 2008 using the data envelopment analysis (DEA) meta- frontier approach. It is found that operators in the high penetration rate group have higher technical efficiency and smaller technology gaps on average than those in the low penetration rate group. However, operators with large amounts of revenue do not necessarily achieve higher efficiency and smaller technology gaps. Finally, policy implications on how to improve efficiency and reduce technology gaps in this sector are provided. © 2012 Elsevier Ltd.All ights reserved.","APEC region; DEA meta-frontier; Efficiency; Integrated operators; Technology gap",""
"Complexity in the telecommunications industry: When integrating infrastructure and services backfires","2012","Telecommunications Policy","11","10.1016/j.telpol.2011.11.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82055191755&doi=10.1016%2fj.telpol.2011.11.019&partnerID=40&md5=4912ac9582a4cf1e90768581ec122e5c","The emergence of pure Internet-based service providers has put many integrated telecommunications firms industry incumbents that provide services on their own infrastructure under massive pressure. While various pure service providers enjoy high performance, the products offered by the incumbents often cannot compete on either price or user experience. Conventional wisdom, however, might suggest the opposite: that coordinating both infrastructure and services might allow the incumbents to reap synergy effects and create superior products. To address this issue, this paper applies a complex systems perspective to the telecommunications industry. It conceptualizes telecommunications firms to be searching for good configurations of interdependent service and infrastructure activities that need to fit together to achieve high-performing product systems. Using a simulation model, the paper shows that integrated operators can indeed take advantage of the interdependencies between the infrastructure and the service domain, resulting in superior product performance. Integrating infrastructure and services, however, can backfire: because learning about both domains and their interdependence requires more time, performance in the short run will be lower than that of pure service providers that can focus on adapting their service-related activities to an infrastructure that is beyond their control. The paper characterizes the conditions under which these effects can arise and concludes with implications for management and policy. © 2011 Elsevier Ltd All rights reserved.","Complex systems; Integration; Organizational learning; Organizational search; Performance; Telecommunications",""
"New methods for an old debate: Utilizing reader response to investigate the relationship between collaboration and quality in academic journal articles","2012","Library and Information Science Research","8","10.1016/j.lisr.2011.11.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858080864&doi=10.1016%2fj.lisr.2011.11.003&partnerID=40&md5=0ce10565f67f22be46a73a3b34d55b27","There has been a longstanding debate about the merits of collaborative research, with most studies focusing on the citation advantage of such research. However, citation studies provide only one lens on the issues. New methods of inquiry are necessary to incorporate other audiences of scholarly literature. Reader response surveys were used to evaluate the quality of collaborative versus single-authored research. Graduate students in three sections of the same library and information science course during the 2010 academic year used surveys to rate each week's assigned readings according to overall quality, usefulness for class discussion, and enjoyability. Students voted whether to keep each article in the reading list for the following semester. Data were analyzed to compare results for single-author versus multi-author works. Multi-author works were favored over single-author. These findings provide another layer of empirical support for the benefits of collaborative research and inform both scientometricians and educators. © 2012 Elsevier Inc.","",""
"Reprint of: Catching up through the development of technology standard: The case of TD-SCDMA in China","2012","Telecommunications Policy","9","10.1016/j.telpol.2012.10.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873411533&doi=10.1016%2fj.telpol.2012.10.001&partnerID=40&md5=9b2caf5335a2561445387d8cb35bba51","This paper explored the key factors affecting catching up through technology standard development by studying the evolution of TD-SCDMA, one of the three international standards of 3G mobile communications, in China. It was found that this was a complex co-evolution process between firm strategy and government policy aimed mainly at solving the challenges of late-comer disadvantages. The paper also examined the unique features of this co-evolution process, including the importance of the informal social network of non-customer stakeholders, and discussed the theoretical and practical implications of the key findings. © 2012 Published by Elsevier Ltd.","Catching up; Co-evolution; Informal social network; TD-SCDMA; Technology standard",""
"The U.S. National Broadband Map: Data limitations and implications","2012","Telecommunications Policy","53","10.1016/j.telpol.2011.12.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84455200485&doi=10.1016%2fj.telpol.2011.12.006&partnerID=40&md5=accff4746ffb278c7f3a56bce1e543e1","The 2011 release of the National Broadband Map (NBM) has generated significant interest from the telecommunications policy community. The NBM is a multiagency effort, including the National Telecommunications Administration (NTIA), the Federal Communications Commission (FCC), fifty U.S. states and five U.S. territories, to collect and disseminate information on broadband provision and quality of service for the United States. From a geographic perspective, the NBM represents a marked departure from previous broadband data efforts. Specifically, instead of disseminating FCC Form 477 data on providers at the ZIP code or Census tract level, the NBM reports provision information at the Census block level - the smallest geographic unit in which the Census bureau tabulates survey information. While this increased level of geographic data resolution is a welcome change, there are several notable limitations to these data that are important to consider when conducting spatial econometric analysis for public policy evaluation. With this in mind, the purpose of this paper is twofold. First, this paper explores the salient characteristics of Census block geographic base files, highlighting their strengths and weaknesses as summary units of spatial analysis. This also includes a brief discussion on how the NBM treats geographically large blocks and their use of road segments for aggregating provider data. Second, this paper examines the impacts of empty blocks (i.e. blocks that have no household information associated with them) for the spatial analysis of broadband. Finally, this paper provides a short overview of how these data limitations can impact public policy evaluation and provides a blueprint for improving the National Broadband Map. © 2011 Elsevier Ltd. All rights reserved.","Broadband; Geographic information systems; National Broadband Map; Public policy; Spatial analysis",""
"Competition and commercial media bias","2012","Telecommunications Policy","15","10.1016/j.telpol.2011.11.021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861222517&doi=10.1016%2fj.telpol.2011.11.021&partnerID=40&md5=57cef88c5f2fb0905e6f921092a6f210","This paper reviews the empirical evidence on commercial media bias (i.e.; advertisers influence over media accuracy) and then introduces a simple model to summarize the main elements of the theoretical literature. The analysis provides three main policy insights for media regulators: (i) Media regulators should target their monitoring efforts towards news contents upon which advertisers are likely to share similar preferences. (ii) In advertising industries characterized by high correlation in products' qualities, an increase in the degree of competition may translate into a lower accuracy of news reports. (iii) A sufficiently high degree of competition in the market for news drives out commercial media bias. © 2011 Elsevier Ltd.","Advertising; Commercial media bias; Competition; Media accuracy; Two-sided market",""
"Can evidence of pricing power help market power assessment? Broadband Internet in Ireland and the Netherlands","2012","Telecommunications Policy","4","10.1016/j.telpol.2011.11.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861220894&doi=10.1016%2fj.telpol.2011.11.014&partnerID=40&md5=cc48e2a8557511a6a6bc2ac51e9442cc","This article proposes a simple hedonic price test to assess whether firms may have pricing power. The test allows NRAs to compare prices of providers of differentiated products on a like-for-like basis. Testing for pricing power could be a useful complement to market share analysis. This is especially the case in market reviews periodically undertaken by European communications regulators. As an illustration the test was applied to broadband Internet access services in Ireland and the Netherlands. Results appear encouraging as they are broadly aligned to the decisions of the regulatory authorities in both countries that the incumbent DSL operators had market power at the time. © 2011 Elsevier Ltd.","Broadband Internet; Hedonic pricing; Market power; Pricing power; Regulation",""
"Perceived outcomes of public libraries","2012","Library and Information Science Research","43","10.1016/j.lisr.2011.07.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855899405&doi=10.1016%2fj.lisr.2011.07.005&partnerID=40&md5=4804e5ee1dc64bbbee2c52deb3144f83","The outcomes of public libraries as perceived by individuals in the major areas of their lives are analyzed and the benefits as outcome types are systematized. The data are based on a representative sample of 1000 Finnish adults, ranging in age from 15 to 79. The results give a systematic account of the benefits in 22 areas of life that adults derive from using public libraries. These 22 benefits were reduced by factor analysis into three major outcome types: benefits in everyday activities, cultural interests, and career. The association of these outcome types with gender, educational levels, and age is also explored. © 2011 Elsevier Inc.","",""
"The evolution of alliance structure in China's mobile telecommunication industry and implications for international standardization","2012","Telecommunications Policy","33","10.1016/j.telpol.2012.07.017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873411061&doi=10.1016%2fj.telpol.2012.07.017&partnerID=40&md5=dee410bb6ced46367f796fe36dd4d2d7","China has become a significant player in the international standardization regime of telecommunications. It is currently attempting international standardization of its indigenous technologies. This paper examines how China's approach for standardiza- tion has evolved in the cases of locally developed 3G and 4G mobile standards: TD-SCDMA and TD-LTE. The authors address the question in terms of alliance formation. They apply network analysis, which visualizes the formation and transfor- mation of alliances. They argue that China's approach to standardization has evolved from techno-nationalism to techno-globalism. In building, developing, and maintaining alliances, relatively more weight is placed on links with foreign firms over time than on those with local firms, and China is increasingly open to foreign firms to gain their support and cooperation, which is required for international standardization and commercialization of locally-developed standards. This study makes a contribution in that it applies a quantitative method of network analysis and thereby visualizes the formation of alliances in 3G and 4G mobile communication industries. © 2012 Elsevier Ltd.All rights reserved.","Alliance; China; Network analysis; Standardization; TD-LTE; TD-SCDMA; Techno-globalism; Techno-nationalism",""
"Spectrum allocation and its relevance for competition","2012","Telecommunications Policy","18","10.1016/j.telpol.2012.04.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865743859&doi=10.1016%2fj.telpol.2012.04.006&partnerID=40&md5=5e1a90a3191c35b1e50abc68723e1e6f","Spectrum is one of the most important production factors for mobile telecommunications operators. Spectrum policy is paramount as spectrum is a scarce resource allocated by regulatory authorities. Hence, when allocating spectrum and determining the potential use of spectrum, the regulatory authorities have a significant influence on the competitive situation in mobile markets. Mobile telecommunications services, especially the growing mobile broadband and mobile data business, use different spectrum bands (typically 800 MHz, 900 MHz, 1800 MHz, 2100 MHz and 2600 MHz). The propagation characteristics of the different bands vary; this has an impact not only on costs for network rollout but also on the relative value of the spectrum, which is expressed in the prices achieved in allocation proceedings such as auctions. In this paper, the impact of spectrum allocation on the network cost is analyzed. The access network costs are considered based on different spectrum allocations and technologies and compared to the acquisition costs of spectrum. Based on economic modeling and previous research, it is possible to demonstrate that the economic differences between spectrum below 1 GHz and above 1 GHz are considerable. As long as these differences are reflected in the prices, no outcomes on competition exist. As spectrum though is allocated and administered by regulatory authorities, this is not on always the case, which might lead to distorted competition. Hence, the finding of the study is that the propagation characteristics of the spectrum is a factor to be considered when allocating spectrum due to its effect on network costs and hence, eventually competition problems due to asymmetric allocation. © 2012 Elsevier Ltd. All rights reserved.","Competition regulation; Digital dividend; Frequency allocation; Mobile telecommunication; Refarming; Spectrum allocation",""
"Grounded theory for generating theory in the study of behavior","2012","Library and Information Science Research","18","10.1016/j.lisr.2011.02.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855890087&doi=10.1016%2fj.lisr.2011.02.006&partnerID=40&md5=27fd348c618a5d386b810ef4d955de38","The use of grounded theory procedures for the study of information behavior has contributed to generating theory in this field. Thirty-one works were analyzed with regard to a) their relationship to the context in which the research was carried out, b) the aspect of information behavior researched, c) the use of grounded theory procedures, and d) the generation of theory. Most of the studies were carried out in the context of health information, and grounded theory procedures were for the most part only partially applied. The theoretical propositions produced depended on the subject being studied. Although this methodology is suitable for the study of an individual's interaction with information from that individual's own point of view, documentation of the procedures involved is often deficient. © 2011 Elsevier Inc.","",""
"How do public libraries create social capital? An analysis of interactions between library staff and patrons","2012","Library and Information Science Research","85","10.1016/j.lisr.2011.07.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855888001&doi=10.1016%2fj.lisr.2011.07.009&partnerID=40&md5=bacc7fa2bb215fdac6db9fdfa4fbef9e","In this qualitative study exploring the content of social interactions between library staff and patrons, interviews were held with 15 library staff members in three neighborhood branch libraries in a large American midwestern city. An analysis of the interviews suggests that public libraries may contribute to social capital through the relationships and interactions that occur between staff and patrons. Some of the ways in which these relationships and interactions may contribute to social capital include: building patrons' trust in the library and its staff, connecting people to both community and library resources, providing social support for patrons, reducing social isolation, helping patrons gain skills to function in an increasingly online world, and providing a positive place for neighborhood residents to gather. The kinds of social interactions occurring in libraries that may help to build social capital are highlighted. © 2011 Elsevier Inc.","",""
"Improving older adults' e-health literacy through computer training using NIH online resources","2012","Library and Information Science Research","61","10.1016/j.lisr.2011.07.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-81855210148&doi=10.1016%2fj.lisr.2011.07.006&partnerID=40&md5=a56f4455491ca0b875e68483e4230fa9","A computer-based health literacy intervention for older adults was developed and assessed from September 2007 to June 2009. A total of 218 adults between the ages of 60-89 participated in the study at two public libraries. The four week-long curricula covered two National Institutes of Health (NIH) websites: NIHSeniorHealth.gov and MedlinePlus.gov. Computer and Web knowledge significantly improved from pre- to post-intervention (p< .01 in both cases). Computer attitudes significantly improved from pre- to post-intervention: Anxiety significantly decreased while interest and efficacy both increased (p< .001 in all three cases). Most participants found both sites easy to use and were able to find needed information on both. Information found on NIHSeniorHealth was significantly more useful than that on MedlinePlus (p< .05). Most participants (78%) reported that what they learned had affected their participation in their own health care. Participants had positive feedback on the intervention. These findings support the effectiveness and popularity of the intervention. By tapping into the well-established public library and NIH infrastructure, this intervention has great potential for scaling-up, and significant social and economic implications for a diverse range of communities and individuals. © 2011 Elsevier Inc.","",""
"Mobile and fixed substitution for telephone service in China","2012","Telecommunications Policy","25","10.1016/j.telpol.2011.12.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856767001&doi=10.1016%2fj.telpol.2011.12.002&partnerID=40&md5=433a3b26e96d635de6a3fde158b0d047","A panel of province by year data for China from 1998 to 2007 is used to estimate own- and cross-price elasticities for fixed and mobile telephone service. Identification is achieved through the use of measures of the level of competition and privatization of the industry. Moreover, using neighboring province values ensures instrumental variable exogeneity. Estimates suggest that fixed and mobile subscriptions are fairly strong substitutes. This provides evidence for the development of competition between these platforms. © 2011 Elsevier Ltd.","China; Competition; Fixed; Mobile; Telecommunications",""
"An economic valuation study of public libraries in Korea","2012","Library and Information Science Research","20","10.1016/j.lisr.2011.11.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858078117&doi=10.1016%2fj.lisr.2011.11.005&partnerID=40&md5=bcc00dc287a01fcbfe3a0937235bfcb8","The economic value of public libraries for local residents in Korea was measured. An economic-value measurement model that enables the estimation of diverse types of public library services was designed, using a conditional-value measurement method. Benefits were taken as the value of the main services provided by public libraries, such as accessibility to informational materials, facilities, and programs. Costs included the total amount of expenses at libraries such as personnel expenses, materials purchasing expenses, and other operational costs. Data were collected from 1220 users from 22 public libraries in the province of Seoul/Gyeonggi-do and the other seven Korean provinces. The return on investment (ROI) was calculated to be 3.66. © 2012 Elsevier Inc.","",""
"Forecasting 3G mobile subscription in China: A study based on stochastic frontier analysis and a Bass diffusion model","2012","Telecommunications Policy","26","10.1016/j.telpol.2012.07.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873406118&doi=10.1016%2fj.telpol.2012.07.016&partnerID=40&md5=d7f6b971c92993ec3ae2ab2fbfc644d7","This paper forecasts 3G mobile subscription in mainland China while incorporating regional disparity. First, using stochastic frontier analysis, this paper tries to measure the relative market potential of 2G mobile service in 31 Chinese provinces. Second, this paper estimates diffusion parameters, including innovation coefficient, imitation coefficient and potential market size, of 31 provinces from 2G data. Then, this paper forecasts 3G mobile subscription using the original Bass model. In particular, this paper uses the market potential of each province in a modified Bass model in order to estimate the maximum level of 3G subscription. Finally, the paper presents meaningful implications for policy makers and mobile network operators in China. © 2012 Elsevier Ltd. All rights reserved.","3G mobile telecommunications; Bass diffusion model; China; Stochastic frontier analysis; Subscriber forecasting",""
"Mergers and synergy: Lessons from contemporary telecommunications history","2012","Telecommunications Policy","15","10.1016/j.telpol.2011.11.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856079268&doi=10.1016%2fj.telpol.2011.11.010&partnerID=40&md5=be47a9426df2d523de64481d4a309c05","Using contemporary historical data, the analysis reported in this article has evaluated the impact of the various mergers of the local exchange companies that took place between 1988 and 2001 on financial performance. Performance was measured using an important metric normally used to measure synergies of firms undergoing mergers. The analysis has revealed that the relative cash flow variable for firms worsened after mergers. If the synergy motive had been primary in influencing merger decisions, and also approvals, then the past mergers approved led to decreased performance levels and corresponding welfare losses for American consumers; thus, the mergers of communications common carriers were not in the interest of the public, the shareholders and customers. On the other hand, given the negative outcomes, views that the quiet life, hubris or a quest for possible market power motivated the mergers could be discarded. The lessons of such contemporary historical analysis have suggested that antitrust oppositions to contemporary telecommunications sector mergers may have basis in fact and salient evidence. © 2011 Elsevier Ltd. All rights reserved.","Antitrust; Financial performance; Local exchange carriers; Mergers and acquisitions; Synergies; United States telecommunications industry",""
"Universal service and disabled people","2012","Telecommunications Policy","1","10.1016/j.telpol.2011.11.022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84455170993&doi=10.1016%2fj.telpol.2011.11.022&partnerID=40&md5=8a610a3e90dce9efea07581db9b86d9e","The EU regulatory framework enacted 25 May 2011 has the objective to provide functionally equal access to telecommunication services for disabled persons. What are the rules, who are the target groups, and what obstacles do they face when using various telecommunication services? And what arrangements do exist in a selected group of six EU Member States to remove these obstacles? Recommendations include the introduction of a more market-oriented approach, independent of specific networks. © 2011 Elsevier Ltd. All rights reserved.","Disabled people; European regulation; Relay services; Universal service",""
"Innovation in academic libraries: An analysis of university librarians' perspectives","2012","Library and Information Science Research","90","10.1016/j.lisr.2011.07.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855878018&doi=10.1016%2fj.lisr.2011.07.008&partnerID=40&md5=a4bf167df4f11c9cacc9224c5c8afe57","Through a series of structured interviews, university librarians at six institutions provided their perspectives on innovation in academic libraries. The literature on leadership styles and organizational change provides insight into the roles of these leaders in the innovation process. Leadership was cited by many researchers as being a critical factor for organizations to innovate. University librarians revealed a commitment to innovation, some distinctively nontraditional innovations, and a concern for how to encourage risk-taking behavior. Further insight into the innovation process was sought by interpreting the interview data within a larger theoretical context. Although leadership and management can foster innovation in a library, researchers have reported other factors that can influence the ability to innovate, including organizational aspects - size and complexity - and environmental factors. Beyond the organizational aspects, the individual and the norms of the profession appear to create a framework with certain boundaries, some of which may impact the ability to innovate. © 2011.","",""
"Measuring public library accessibility: A case study using GIS","2012","Library and Information Science Research","67","10.1016/j.lisr.2011.07.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855909483&doi=10.1016%2fj.lisr.2011.07.007&partnerID=40&md5=e16116608166202ec11866e14068ef23","Physical accessibility is considered a fundamental measure of freedom to attend activities. Although several accessibility analyses have been conducted of public libraries, these studies tend to measure the distance from the users' homes to the library using straight lines. This generally serves as a poor measurement of actual travel distances. In order to provide more realistic analysis, and measure patterns of library access more accurately, this study employed geographic information systems (GIS), including descriptive and statistical analyses, and a road network-based distance measure. One finding from the GIS analyses was that distance was a determining factor for library use. Specifically, the evidence shows that distance affected a considerable number of registered users who lived within the areas that were defined through Thiessen polygons. Another finding was that there was a difference in the travel distance between ethnic groups: Caucasians went further to access public libraries than other ethnic groups. Finally, in terms of the relationship between distance and demographic data, household characteristics relative to children and education level were significantly related to the travel distance of users. To improve the accessibility of public libraries, this study recommends librarians define service areas for libraries, develop library programs and services for susceptible user groups, and evaluate user groups' needs. © 2011 Elsevier Inc.","",""
"Deconstructing themyth of Alipay Drama-Repoliticizing foreign investment in the telecommunications sector in China","2012","Telecommunications Policy","12","10.1016/j.telpol.2012.08.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873409074&doi=10.1016%2fj.telpol.2012.08.008&partnerID=40&md5=facc8d147add688363b813127bad13c4","Alibaba's dispute with Yahoo and Softbank over Alipay's ownership in 2011 again brought China's telecoms law and foreign investment policies into the spotlight. Although China has officially opened up its telecoms services sector to foreign investors according to its WTO Agreement, foreign investors are still experiencing various difficulties when they enter the Chinese market. Recent years have witnessed some new regulatory movements tackling the variable interest entity structure (or the VIE structure) adopted by foreign investors in investing into China's telecoms industry. This article reviews the VIE structure and Chinese regulatory counter measures, and offers a political economy insight to Chinese telecoms policy changes. In addition, the article attempts to review the struggles between regulators and regulatees in the business community through the lens of economic regulatory/development model with Chinese characteristics. © 2012 Elsevier Ltd.All rights reserved.","Alipay dispute; Foreign investment; Political economyanalysis; Regulations; VIE structure",""
